2025-12-08 23:21:36,464 - INFO - Args: {'scenario': 'grad', 'seed': 0, 'batch_size_images': 16, 'event_batch_size': 65536, 'events_per_image': 4096, 'run_name': 'grad_poisson_20251208_232134', 'log_interval': 125, 'num_epochs': 30, 'T_unsup1': 100, 'T_unsup2': 100, 'T_semi': 100, 'T_sup': 25, 'spike_array_len': 6, 'sigma_unsup1': 0.1, 'sigma_unsup2': 0.1, 'sigma_semi': 0.1, 'sigma_sup': 0.1, 'N_E': 100, 'N_hidden': 256, 'dt': 1.0, 'layer_index_scale': 1.0, 'lr_actor': 0.001, 'lr_critic': 0.001, 'ppo_eps': 0.2, 'ppo_epochs': 2, 'ppo_batch_size': 4096, 'exc_clip_min': 0.0, 'exc_clip_max': 1.0, 'w_clip_min': -1.0, 'w_clip_max': 1.0, 'inh_clip_min': 0.0, 'inh_clip_max': 1.0, 'local_lr': 0.01, 'rho_target': 0.1, 'alpha_sparse': 1.0, 'alpha_div': 0.1, 'alpha_stab': 0.1, 'beta_margin': 0.5, 'alpha_align': 0.1, 'max_rate': 0.25, 'sup_input_encoding': 'poisson', 'log_gradient_stats': False, 'result_dir': '/home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134', 'log_dir': '/home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134'}
2025-12-08 23:21:36,464 - INFO - Starting scenario: grad
2025-12-08 23:21:36,464 - INFO - Results will be saved to: /home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134
2025-12-08 23:21:36,464 - INFO - Logs will be saved to: /home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134
2025-12-08 23:22:08,042 - INFO - Epoch 1 | Batch 125/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 02:38:10,943 - INFO - Epoch 15 | Batch 125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 02:38:41,748 - INFO - Epoch 15 | Batch 250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 02:39:12,179 - INFO - Epoch 15 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:39:42,595 - INFO - Epoch 15 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:40:13,304 - INFO - Epoch 15 | Batch 625/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 02:40:43,894 - INFO - Epoch 15 | Batch 750/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 02:41:14,671 - INFO - Epoch 15 | Batch 875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 02:41:45,517 - INFO - Epoch 15 | Batch 1000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:42:16,044 - INFO - Epoch 15 | Batch 1125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:42:46,267 - INFO - Epoch 15 | Batch 1250/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 02:43:16,717 - INFO - Epoch 15 | Batch 1375/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:43:47,159 - INFO - Epoch 15 | Batch 1500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:44:17,464 - INFO - Epoch 15 | Batch 1625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:44:48,328 - INFO - Epoch 15 | Batch 1750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 02:45:18,915 - INFO - Epoch 15 | Batch 1875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 02:45:49,599 - INFO - Epoch 15 | Batch 2000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 02:46:20,346 - INFO - Epoch 15 | Batch 2125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 02:46:51,048 - INFO - Epoch 15 | Batch 2250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0155
2025-12-09 02:47:21,801 - INFO - Epoch 15 | Batch 2375/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 02:47:52,321 - INFO - Epoch 15 | Batch 2500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:48:22,823 - INFO - Epoch 15 | Batch 2625/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:48:53,304 - INFO - Epoch 15 | Batch 2750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:49:23,752 - INFO - Epoch 15 | Batch 2875/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0155
2025-12-09 02:49:54,253 - INFO - Epoch 15 | Batch 3000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 02:50:24,584 - INFO - Epoch 15 | Batch 3125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 02:50:55,203 - INFO - Epoch 15 | Batch 3250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:51:25,838 - INFO - Epoch 15 | Batch 3375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:52:12,773 - INFO - Epoch 16 | Batch 125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:52:43,525 - INFO - Epoch 16 | Batch 250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:53:14,178 - INFO - Epoch 16 | Batch 375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 02:53:44,747 - INFO - Epoch 16 | Batch 500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:54:15,013 - INFO - Epoch 16 | Batch 625/3375 | Acc 0.3750 | Reward -0.0000 | Active 0.0156
2025-12-09 02:54:45,551 - INFO - Epoch 16 | Batch 750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 02:55:15,904 - INFO - Epoch 16 | Batch 875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:55:46,137 - INFO - Epoch 16 | Batch 1000/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0158
2025-12-09 02:56:16,458 - INFO - Epoch 16 | Batch 1125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:56:47,265 - INFO - Epoch 16 | Batch 1250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:57:17,825 - INFO - Epoch 16 | Batch 1375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:57:48,180 - INFO - Epoch 16 | Batch 1500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:58:18,467 - INFO - Epoch 16 | Batch 1625/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 02:58:49,042 - INFO - Epoch 16 | Batch 1750/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 02:59:19,609 - INFO - Epoch 16 | Batch 1875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 02:59:50,318 - INFO - Epoch 16 | Batch 2000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:00:20,895 - INFO - Epoch 16 | Batch 2125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:00:51,444 - INFO - Epoch 16 | Batch 2250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 03:01:22,030 - INFO - Epoch 16 | Batch 2375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:01:52,361 - INFO - Epoch 16 | Batch 2500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0154
2025-12-09 03:02:22,934 - INFO - Epoch 16 | Batch 2625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 03:02:53,154 - INFO - Epoch 16 | Batch 2750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 03:03:23,823 - INFO - Epoch 16 | Batch 2875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:03:54,315 - INFO - Epoch 16 | Batch 3000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:04:24,700 - INFO - Epoch 16 | Batch 3125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:04:55,074 - INFO - Epoch 16 | Batch 3250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 03:05:25,303 - INFO - Epoch 16 | Batch 3375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:06:11,695 - INFO - Epoch 17 | Batch 125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:06:42,416 - INFO - Epoch 17 | Batch 250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:07:12,818 - INFO - Epoch 17 | Batch 375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 03:07:43,232 - INFO - Epoch 17 | Batch 500/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:08:13,534 - INFO - Epoch 17 | Batch 625/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 03:08:44,314 - INFO - Epoch 17 | Batch 750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:09:14,755 - INFO - Epoch 17 | Batch 875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:09:45,146 - INFO - Epoch 17 | Batch 1000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:10:15,455 - INFO - Epoch 17 | Batch 1125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:10:45,806 - INFO - Epoch 17 | Batch 1250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 03:11:16,238 - INFO - Epoch 17 | Batch 1375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:11:46,697 - INFO - Epoch 17 | Batch 1500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 03:12:17,269 - INFO - Epoch 17 | Batch 1625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 03:12:47,904 - INFO - Epoch 17 | Batch 1750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 03:13:18,590 - INFO - Epoch 17 | Batch 1875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:13:48,910 - INFO - Epoch 17 | Batch 2000/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0156
2025-12-09 03:14:19,535 - INFO - Epoch 17 | Batch 2125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:14:50,248 - INFO - Epoch 17 | Batch 2250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 03:15:20,967 - INFO - Epoch 17 | Batch 2375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:15:51,434 - INFO - Epoch 17 | Batch 2500/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 03:16:21,818 - INFO - Epoch 17 | Batch 2625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:16:52,228 - INFO - Epoch 17 | Batch 2750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 03:17:22,721 - INFO - Epoch 17 | Batch 2875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:17:53,055 - INFO - Epoch 17 | Batch 3000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:18:23,533 - INFO - Epoch 17 | Batch 3125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:18:54,060 - INFO - Epoch 17 | Batch 3250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:19:24,414 - INFO - Epoch 17 | Batch 3375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:20:10,763 - INFO - Epoch 18 | Batch 125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:20:41,053 - INFO - Epoch 18 | Batch 250/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 03:21:11,250 - INFO - Epoch 18 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:21:41,457 - INFO - Epoch 18 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 03:22:12,013 - INFO - Epoch 18 | Batch 625/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:22:42,583 - INFO - Epoch 18 | Batch 750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:23:13,015 - INFO - Epoch 18 | Batch 875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0159
2025-12-09 03:23:43,734 - INFO - Epoch 18 | Batch 1000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 03:24:14,524 - INFO - Epoch 18 | Batch 1125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 03:24:45,072 - INFO - Epoch 18 | Batch 1250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:25:15,517 - INFO - Epoch 18 | Batch 1375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:25:45,931 - INFO - Epoch 18 | Batch 1500/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:26:16,219 - INFO - Epoch 18 | Batch 1625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 03:26:46,560 - INFO - Epoch 18 | Batch 1750/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:27:17,109 - INFO - Epoch 18 | Batch 1875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0158
2025-12-09 03:27:47,489 - INFO - Epoch 18 | Batch 2000/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0158
2025-12-09 03:28:17,867 - INFO - Epoch 18 | Batch 2125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:28:48,288 - INFO - Epoch 18 | Batch 2250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:29:18,766 - INFO - Epoch 18 | Batch 2375/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 03:29:49,771 - INFO - Epoch 18 | Batch 2500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:30:20,276 - INFO - Epoch 18 | Batch 2625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 03:30:50,785 - INFO - Epoch 18 | Batch 2750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:31:21,442 - INFO - Epoch 18 | Batch 2875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:31:52,229 - INFO - Epoch 18 | Batch 3000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:32:22,571 - INFO - Epoch 18 | Batch 3125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:32:52,908 - INFO - Epoch 18 | Batch 3250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 03:33:23,117 - INFO - Epoch 18 | Batch 3375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:34:09,140 - INFO - Epoch 19 | Batch 125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 03:34:39,602 - INFO - Epoch 19 | Batch 250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 03:35:10,139 - INFO - Epoch 19 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:35:40,545 - INFO - Epoch 19 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 03:36:10,566 - INFO - Epoch 19 | Batch 625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 03:36:40,797 - INFO - Epoch 19 | Batch 750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 03:37:11,133 - INFO - Epoch 19 | Batch 875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 03:37:41,752 - INFO - Epoch 19 | Batch 1000/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 03:38:12,403 - INFO - Epoch 19 | Batch 1125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:38:42,899 - INFO - Epoch 19 | Batch 1250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:39:13,352 - INFO - Epoch 19 | Batch 1375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:39:43,935 - INFO - Epoch 19 | Batch 1500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:40:14,690 - INFO - Epoch 19 | Batch 1625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0153
2025-12-09 03:40:45,275 - INFO - Epoch 19 | Batch 1750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 03:41:15,997 - INFO - Epoch 19 | Batch 1875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:41:46,639 - INFO - Epoch 19 | Batch 2000/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:42:17,259 - INFO - Epoch 19 | Batch 2125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:42:47,834 - INFO - Epoch 19 | Batch 2250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:43:18,420 - INFO - Epoch 19 | Batch 2375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0159
2025-12-09 03:43:49,186 - INFO - Epoch 19 | Batch 2500/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 03:44:19,844 - INFO - Epoch 19 | Batch 2625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 03:44:50,299 - INFO - Epoch 19 | Batch 2750/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:45:20,766 - INFO - Epoch 19 | Batch 2875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:45:51,138 - INFO - Epoch 19 | Batch 3000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:46:21,364 - INFO - Epoch 19 | Batch 3125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 03:46:51,589 - INFO - Epoch 19 | Batch 3250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:47:21,909 - INFO - Epoch 19 | Batch 3375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 03:48:08,373 - INFO - Epoch 20 | Batch 125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 03:48:38,884 - INFO - Epoch 20 | Batch 250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 03:49:09,549 - INFO - Epoch 20 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 03:49:40,225 - INFO - Epoch 20 | Batch 500/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:50:10,869 - INFO - Epoch 20 | Batch 625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:50:41,403 - INFO - Epoch 20 | Batch 750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 03:51:11,951 - INFO - Epoch 20 | Batch 875/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 03:51:42,483 - INFO - Epoch 20 | Batch 1000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 03:52:13,022 - INFO - Epoch 20 | Batch 1125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 03:52:43,453 - INFO - Epoch 20 | Batch 1250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0154
2025-12-09 03:53:14,101 - INFO - Epoch 20 | Batch 1375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:53:44,809 - INFO - Epoch 20 | Batch 1500/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 03:54:15,877 - INFO - Epoch 20 | Batch 1625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 03:54:46,567 - INFO - Epoch 20 | Batch 1750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 03:55:17,068 - INFO - Epoch 20 | Batch 1875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 03:55:47,579 - INFO - Epoch 20 | Batch 2000/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 03:56:18,115 - INFO - Epoch 20 | Batch 2125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 03:56:48,819 - INFO - Epoch 20 | Batch 2250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:57:19,350 - INFO - Epoch 20 | Batch 2375/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 03:57:49,926 - INFO - Epoch 20 | Batch 2500/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 03:58:20,202 - INFO - Epoch 20 | Batch 2625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0159
2025-12-09 03:58:50,605 - INFO - Epoch 20 | Batch 2750/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 03:59:21,147 - INFO - Epoch 20 | Batch 2875/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 03:59:51,553 - INFO - Epoch 20 | Batch 3000/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 04:00:22,011 - INFO - Epoch 20 | Batch 3125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 04:00:52,475 - INFO - Epoch 20 | Batch 3250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 04:01:22,814 - INFO - Epoch 20 | Batch 3375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 04:02:09,121 - INFO - Epoch 21 | Batch 125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 04:02:39,858 - INFO - Epoch 21 | Batch 250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 04:03:10,651 - INFO - Epoch 21 | Batch 375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 04:03:41,151 - INFO - Epoch 21 | Batch 500/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 04:04:11,591 - INFO - Epoch 21 | Batch 625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 04:04:42,145 - INFO - Epoch 21 | Batch 750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0155
2025-12-09 04:05:12,734 - INFO - Epoch 21 | Batch 875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 04:05:43,172 - INFO - Epoch 21 | Batch 1000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 04:06:13,797 - INFO - Epoch 21 | Batch 1125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 04:06:44,325 - INFO - Epoch 21 | Batch 1250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 04:07:14,914 - INFO - Epoch 21 | Batch 1375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 04:07:45,444 - INFO - Epoch 21 | Batch 1500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 04:08:16,034 - INFO - Epoch 21 | Batch 1625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 04:08:46,575 - INFO - Epoch 21 | Batch 1750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 04:09:16,919 - INFO - Epoch 21 | Batch 1875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 04:09:47,791 - INFO - Epoch 21 | Batch 2000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0159
2025-12-09 04:10:18,119 - INFO - Epoch 21 | Batch 2125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 04:10:48,537 - INFO - Epoch 21 | Batch 2250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 04:11:19,192 - INFO - Epoch 21 | Batch 2375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 04:11:49,567 - INFO - Epoch 21 | Batch 2500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 04:12:20,075 - INFO - Epoch 21 | Batch 2625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 04:12:50,801 - INFO - Epoch 21 | Batch 2750/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0156
2025-12-09 04:13:21,326 - INFO - Epoch 21 | Batch 2875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 04:13:51,764 - INFO - Epoch 21 | Batch 3000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 04:14:22,197 - INFO - Epoch 21 | Batch 3125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 04:14:52,509 - INFO - Epoch 21 | Batch 3250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 04:15:22,927 - INFO - Epoch 21 | Batch 3375/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 04:16:09,090 - INFO - Epoch 22 | Batch 125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0155
2025-12-09 04:16:39,587 - INFO - Epoch 22 | Batch 250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 04:17:09,915 - INFO - Epoch 22 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 04:17:40,552 - INFO - Epoch 22 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0159
2025-12-09 04:18:11,269 - INFO - Epoch 22 | Batch 625/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0156
2025-12-09 04:18:42,139 - INFO - Epoch 22 | Batch 750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 04:19:13,031 - INFO - Epoch 22 | Batch 875/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
